PassengerId,Survived
624,0.32135195
625,0.32135195
626,0.36024082
627,0.30529842
628,0.36024082
629,0.32135195
630,0.30529842
631,0.32135195
632,0.30529842
633,0.32389414
634,0.30529842
635,0.3889294
636,0.36024082
637,0.32135195
638,0.6049761
639,0.2895847
640,0.52635586
641,0.32389414
642,0.30529842
643,0.26131785
644,0.32389414
645,0.44495025
646,0.5757369
647,0.36024082
648,0.30529842
649,0.32389414
650,0.36024082
651,0.36024082
652,0.5757369
653,0.32135195
654,0.30529842
655,0.36024082
656,0.5714214
657,0.32389414
658,0.6049761
659,0.36024082
660,0.6049761
661,0.5332889
662,0.32389414
663,0.36024082
664,0.32389414
665,0.5757369
666,0.5714214
667,0.32389414
668,0.32389414
669,0.30529842
670,0.52635586
671,0.5332889
672,0.54057914
673,0.36024082
674,0.36024082
675,0.30529842
676,0.36024082
677,0.36024082
678,0.36024082
679,0.32090726
680,0.5384295
681,0.30529842
682,0.30529842
683,0.32389414
684,0.32090726
685,0.56163573
686,0.44495025
687,0.2895847
688,0.32135195
689,0.32389414
690,0.52635586
691,0.5757369
692,0.52635586
693,0.32135195
694,0.30529842
695,0.32389414
696,0.30529842
697,0.32135195
698,0.36024082
699,0.5714214
700,0.30529842
701,0.5757369
702,0.36024082
703,0.5384295
704,0.32389414
705,0.5384295
706,0.32389414
707,0.36024082
708,0.30529842
709,0.32389414
710,0.56163573
711,0.32389414
712,0.30529842
713,0.5384295
714,0.32135195
715,0.30529842
716,0.36024082
717,0.32389414
718,0.32389414
719,0.32389414
720,0.36024082
721,0.5384295
722,0.5757369
723,0.32389414
724,0.30529842
725,0.5384295
726,0.32135195
727,0.5214072
728,0.32135195
729,0.5384295
730,0.54057914
731,0.30529842
732,0.32389414
733,0.30529842
734,0.32389414
735,0.32135195
736,0.36024082
737,0.2895847
738,0.32389414
739,0.32389414
740,0.32389414
741,0.32135195
742,0.5757369
743,0.3889294
744,0.5384295
745,0.36024082
746,0.56163573
747,0.56163573
748,0.32135195
749,0.54057914
750,0.32135195
751,0.6049761
752,0.5384295
753,0.36024082
754,0.32389414
755,0.43400162
756,0.56163573
757,0.32389414
758,0.32135195
759,0.36024082
760,0.30529842
761,0.32135195
762,0.32135195
763,0.30529842
764,0.44495025
765,0.36024082
766,0.5384295
767,0.32389414
768,0.32389414
769,0.54057914
770,0.30529842
771,0.32135195
772,0.36024082
773,0.36024082
774,0.36024082
775,0.32090726
776,0.32389414
777,0.30529842
778,0.30529842
779,0.32135195
780,0.54057914
781,0.30529842
782,0.54057914
783,0.32389414
784,0.43400162
785,0.32135195
786,0.30529842
787,0.30529842
788,0.32090726
789,0.4214842
790,0.32135195
791,0.36024082
792,0.30529842
793,0.2895847
794,0.36024082
795,0.30529842
796,0.36024082
797,0.32389414
798,0.32389414
799,0.36024082
800,0.56163573
801,0.36024082
802,0.6049761
803,0.43400162
804,0.54057914
805,0.32389414
806,0.30529842
807,0.32389414
808,0.36024082
809,0.36024082
810,0.52635586
811,0.32135195
812,0.36024082
813,0.30529842
814,0.32090726
815,0.32135195
816,0.30529842
817,0.32135195
818,0.5714214
819,0.36024082
820,0.32090726
821,0.5332889
822,0.30529842
823,0.30529842
824,0.52635586
825,0.2895847
826,0.32135195
827,0.30529842
828,0.5332889
829,0.36024082
830,0.32389414
831,0.5384295
832,0.5332889
833,0.30529842
834,0.30529842
835,0.32389414
836,0.5714214
837,0.30529842
838,0.30529842
839,0.32389414
840,0.30529842
841,0.30529842
842,0.32389414
843,0.30529842
844,0.30529842
845,0.36024082
846,0.32135195
847,0.3889294
848,0.32135195
849,0.5757369
850,0.5757369
851,0.26131785
852,0.30529842
853,0.6049761
854,0.52635586
855,0.52635586
856,0.5384295
857,0.56163573
858,0.36024082
859,0.44495025
860,0.32389414
861,0.5332889
862,0.5384295
863,0.32389414
864,0.3889294
865,0.32135195
866,0.32389414
867,0.5384295
868,0.32135195
869,0.30529842
870,0.56163573
871,0.30529842
872,0.6049761
873,0.32389414
874,0.32389414
875,0.54057914
876,0.32135195
877,0.30529842
878,0.30529842
879,0.32135195
880,0.5384295
881,0.54057914
882,0.32389414
883,0.32135195
884,0.30529842
885,0.32135195
886,0.3889294
887,0.32389414
888,0.36024082
889,0.5214072
890,0.32135195
891,0.32135195
