PassengerId,Survived
349,0.55839014
350,0.36268365
351,0.37599722
352,0.36268365
353,0.55839014
354,0.5546358
355,0.3767269
356,0.3873776
357,0.5546358
358,0.3873776
359,0.36268365
360,0.36268365
361,0.34019303
362,0.5217045
363,0.5546358
364,0.3767269
365,0.53981256
366,0.3873776
367,0.5217045
368,0.37599722
369,0.37599722
370,0.36268365
371,0.5152589
372,0.53981256
373,0.37599722
374,0.37599722
375,0.39046806
376,0.5152589
377,0.37599722
378,0.5316726
379,0.36268365
380,0.37599722
381,0.37599722
382,0.55839014
383,0.37599722
384,0.53981256
385,0.36268365
386,0.36268365
387,0.39046806
388,0.36268365
389,0.3873776
390,0.36268365
391,0.4355915
392,0.37599722
393,0.5715874
394,0.5546358
395,0.5715874
396,0.3873776
397,0.36268365
398,0.3767269
399,0.3873776
400,0.36268365
401,0.3873776
402,0.36268365
403,0.5152589
404,0.5546358
405,0.3873776
406,0.5546358
407,0.3873776
408,0.570464
409,0.36268365
410,0.3724801
411,0.37599722
412,0.36268365
413,0.5546358
414,0.3873776
415,0.3873776
416,0.3767269
417,0.5316726
418,0.570464
419,0.37599722
420,0.570464
421,0.37599722
422,0.3873776
423,0.37599722
424,0.5316726
425,0.570464
426,0.3873776
427,0.53981256
428,0.36268365
429,0.37599722
430,0.3873776
431,0.3873776
432,0.53981256
433,0.5217045
434,0.3767269
435,0.5217045
436,0.4355915
437,0.34019303
438,0.3724801
439,0.34019303
440,0.3873776
441,0.5715874
442,0.36268365
443,0.5546358
444,0.37599722
445,0.36268365
446,0.5316726
447,0.5217045
448,0.3767269
449,0.5017371
450,0.36268365
451,0.46892008
452,0.5152589
453,0.3873776
454,0.5217045
455,0.37599722
456,0.37599722
457,0.36268365
458,0.5152589
459,0.36268365
460,0.36268365
461,0.36268365
462,0.36268365
463,0.3767269
464,0.37599722
465,0.3767269
466,0.37599722
467,0.3767269
468,0.36268365
469,0.37599722
470,0.5017371
471,0.36268365
472,0.36268365
473,0.4355915
474,0.3767269
475,0.37599722
476,0.3873776
477,0.5217045
478,0.5546358
479,0.36268365
480,0.53981256
481,0.3026051
482,0.3873776
483,0.36268365
484,0.36268365
485,0.5217045
486,0.39046806
487,0.5546358
488,0.3767269
489,0.3873776
490,0.5316726
491,0.53981256
492,0.3767269
493,0.37599722
494,0.36268365
495,0.3873776
496,0.3873776
497,0.5217045
498,0.37599722
499,0.5521087
500,0.37599722
501,0.3873776
502,0.3767269
503,0.36268365
504,0.36268365
505,0.36268365
506,0.53981256
507,0.55839014
508,0.36268365
509,0.37599722
510,0.37599722
511,0.3767269
512,0.37599722
513,0.36268365
514,0.5152589
515,0.36268365
516,0.36268365
517,0.36268365
518,0.3873776
519,0.5152589
520,0.3873776
521,0.37599722
522,0.3767269
523,0.3767269
524,0.5152589
525,0.37599722
526,0.36268365
527,0.36268365
528,0.3767269
529,0.36268365
530,0.4355915
531,0.55839014
532,0.3873776
533,0.5715874
534,0.5715874
535,0.37599722
536,0.5715874
537,0.3873776
538,0.3767269
539,0.36268365
540,0.5316726
541,0.55839014
542,0.3724801
543,0.34019303
544,0.5152589
545,0.5217045
546,0.3873776
547,0.5152589
548,0.36268365
549,0.570464
550,0.5316726
551,0.55839014
552,0.36268365
553,0.3767269
554,0.36268365
555,0.3767269
556,0.3767269
557,0.5152589
558,0.36268365
559,0.55839014
560,0.5152589
561,0.36268365
562,0.3767269
563,0.3873776
564,0.3873776
565,0.3767269
566,0.55839014
567,0.37599722
568,0.39046806
569,0.37599722
570,0.3767269
571,0.36268365
572,0.5715874
573,0.37599722
574,0.3767269
575,0.3767269
576,0.37599722
577,0.37599722
578,0.5152589
579,0.53981256
580,0.36268365
581,0.570464
582,0.55839014
583,0.3873776
584,0.37599722
585,0.37599722
586,0.5316726
587,0.37599722
588,0.55839014
589,0.37599722
590,0.37599722
591,0.3767269
592,0.53981256
593,0.3767269
594,0.570464
595,0.5546358
596,0.570464
597,0.3873776
598,0.3873776
599,0.3767269
600,0.53981256
601,0.5521087
602,0.3873776
603,0.37599722
604,0.36268365
605,0.3767269
606,0.5217045
607,0.3767269
608,0.3767269
609,0.5521087
610,0.3767269
611,0.3724801
612,0.36268365
613,0.5217045
614,0.37599722
615,0.3767269
616,0.5521087
617,0.55839014
618,0.5546358
619,0.4355915
620,0.3767269
621,0.53981256
622,0.5152589
623,0.55839014
624,0.3873776
625,0.3873776
626,0.36268365
627,0.3767269
628,0.36268365
629,0.3873776
630,0.3767269
631,0.3873776
632,0.3767269
633,0.37599722
634,0.3767269
635,0.39046806
636,0.36268365
637,0.3873776
638,0.5715874
639,0.34019303
640,0.5152589
641,0.37599722
642,0.3767269
643,0.3026051
644,0.37599722
645,0.5017371
646,0.5546358
647,0.36268365
648,0.3767269
649,0.37599722
650,0.36268365
651,0.36268365
652,0.5546358
653,0.3873776
654,0.3767269
655,0.36268365
656,0.570464
657,0.37599722
658,0.5715874
659,0.36268365
660,0.5715874
661,0.5316726
662,0.37599722
663,0.36268365
664,0.37599722
665,0.5546358
666,0.570464
667,0.37599722
668,0.37599722
669,0.3767269
670,0.5152589
671,0.5316726
672,0.53981256
673,0.36268365
674,0.36268365
675,0.3767269
676,0.36268365
677,0.36268365
678,0.36268365
679,0.3724801
680,0.5217045
681,0.3767269
682,0.3767269
683,0.37599722
684,0.3724801
685,0.55839014
686,0.5017371
687,0.34019303
688,0.3873776
689,0.37599722
690,0.5152589
691,0.5546358
692,0.5152589
693,0.3873776
694,0.3767269
695,0.37599722
696,0.3767269
697,0.3873776
698,0.36268365
699,0.570464
700,0.3767269
701,0.5546358
702,0.36268365
703,0.5217045
704,0.37599722
705,0.5217045
706,0.37599722
707,0.36268365
708,0.3767269
709,0.37599722
710,0.55839014
711,0.37599722
712,0.3767269
713,0.5217045
714,0.3873776
715,0.3767269
716,0.36268365
717,0.37599722
718,0.37599722
719,0.37599722
720,0.36268365
721,0.5217045
722,0.5546358
723,0.37599722
724,0.3767269
725,0.5217045
726,0.3873776
727,0.5521087
728,0.3873776
729,0.5217045
730,0.53981256
731,0.3767269
732,0.37599722
733,0.3767269
734,0.37599722
735,0.3873776
736,0.36268365
737,0.34019303
738,0.37599722
739,0.37599722
740,0.37599722
741,0.3873776
742,0.5546358
743,0.39046806
744,0.5217045
745,0.36268365
746,0.55839014
747,0.55839014
748,0.3873776
749,0.53981256
750,0.3873776
751,0.5715874
752,0.5217045
753,0.36268365
754,0.37599722
755,0.4355915
756,0.55839014
757,0.37599722
758,0.3873776
759,0.36268365
760,0.3767269
761,0.3873776
762,0.3873776
763,0.3767269
764,0.5017371
765,0.36268365
766,0.5217045
767,0.37599722
768,0.37599722
769,0.53981256
770,0.3767269
771,0.3873776
772,0.36268365
773,0.36268365
774,0.36268365
775,0.3724801
776,0.37599722
777,0.3767269
778,0.3767269
779,0.3873776
780,0.53981256
781,0.3767269
782,0.53981256
783,0.37599722
784,0.4355915
785,0.3873776
786,0.3767269
787,0.3767269
788,0.3724801
789,0.46892008
790,0.3873776
791,0.36268365
792,0.3767269
793,0.34019303
794,0.36268365
795,0.3767269
796,0.36268365
797,0.37599722
798,0.37599722
799,0.36268365
800,0.55839014
801,0.36268365
802,0.5715874
803,0.4355915
804,0.53981256
805,0.37599722
806,0.3767269
807,0.37599722
808,0.36268365
809,0.36268365
810,0.5152589
811,0.3873776
812,0.36268365
813,0.3767269
814,0.3724801
815,0.3873776
816,0.3767269
817,0.3873776
818,0.570464
819,0.36268365
820,0.3724801
821,0.5316726
822,0.3767269
823,0.3767269
824,0.5152589
825,0.34019303
826,0.3873776
827,0.3767269
828,0.5316726
829,0.36268365
830,0.37599722
831,0.5217045
832,0.5316726
833,0.3767269
834,0.3767269
835,0.37599722
836,0.570464
837,0.3767269
838,0.3767269
839,0.37599722
840,0.3767269
841,0.3767269
842,0.37599722
843,0.3767269
844,0.3767269
845,0.36268365
846,0.3873776
847,0.39046806
848,0.3873776
849,0.5546358
850,0.5546358
851,0.3026051
852,0.3767269
853,0.5715874
854,0.5152589
855,0.5152589
856,0.5217045
857,0.55839014
858,0.36268365
859,0.5017371
860,0.37599722
861,0.5316726
862,0.5217045
863,0.37599722
864,0.39046806
865,0.3873776
866,0.37599722
867,0.5217045
868,0.3873776
869,0.3767269
870,0.55839014
871,0.3767269
872,0.5715874
873,0.37599722
874,0.37599722
875,0.53981256
876,0.3873776
877,0.3767269
878,0.3767269
879,0.3873776
880,0.5217045
881,0.53981256
882,0.37599722
883,0.3873776
884,0.3767269
885,0.3873776
886,0.39046806
887,0.37599722
888,0.36268365
889,0.5521087
890,0.3873776
891,0.3873776
